time,open,high,low,close,volume
2025-11-28 05:00:00,4188.215,4188.515,4174.979,4182.355,1796
2025-11-28 05:15:00,4182.355,4187.945,4176.609,4184.115,1434
2025-11-28 05:30:00,4183.965,4185.375,4181.955,4184.565,875
2025-11-28 05:45:00,4184.625,4185.275,4180.945,4181.825,441
2025-11-28 06:00:00,4181.535,4183.865,4180.165,4183.445,820
2025-11-28 06:15:00,4183.635,4185.035,4180.408,4184.835,668
2025-11-28 06:30:00,4184.855,4188.125,4182.755,4187.985,921
2025-11-28 06:45:00,4188.025,4188.495,4185.248,4186.895,1179
2025-11-28 07:00:00,4186.925,4187.355,4183.789,4184.595,613
2025-11-28 07:15:00,4184.605,4185.879,4177.705,4182.705,472
2025-11-28 07:30:00,4182.715,4183.085,4178.185,4178.485,977
2025-11-28 07:45:00,4177.815,4179.185,4170.74,4174.295,782
2025-11-28 08:00:00,4174.295,4174.745,4161.485,4171.925,423
2025-11-28 08:15:00,4163.179,4167.476,4150.075,4160.089,542
2025-11-28 08:30:00,4158.029,4169.198,4150.289,4157.469,3986
2025-11-28 08:45:00,4157.459,4168.805,4151.525,4167.985,2625
2025-11-28 09:00:00,4167.979,4167.979,4158.138,4158.538,1854
2025-11-28 09:15:00,4159.565,4164.169,4155.225,4157.565,4802
2025-11-28 09:30:00,4157.675,4163.929,4156.945,4162.199,7095
2025-11-28 09:45:00,4162.809,4165.849,4160.765,4165.319,3482
2025-11-28 10:00:00,4165.409,4174.079,4165.169,4171.819,2728
2025-11-28 10:15:00,4171.829,4177.379,4166.735,4168.069,2234
2025-11-28 10:30:00,4168.239,4169.419,4159.078,4164.969,2719
2025-11-28 10:45:00,4164.905,4169.475,4161.419,4162.569,2523
2025-11-28 11:00:00,4162.569,4172.965,4161.719,4170.625,2646
2025-11-28 11:15:00,4171.138,4179.455,4170.308,4172.898,4732
2025-11-28 11:30:00,4173.058,4176.359,4171.945,4173.419,6633
2025-11-28 11:45:00,4173.418,4175.009,4169.915,4170.918,5086
2025-11-28 12:00:00,4170.918,4176.575,4166.935,4175.415,3335
2025-11-28 12:15:00,4175.345,4176.568,4170.575,4174.085,1251
2025-11-28 12:30:00,4174.085,4174.938,4172.445,4174.145,2046
2025-11-28 12:45:00,4174.145,4177.458,4173.265,4175.935,3059
2025-11-28 13:00:00,4175.935,4178.225,4171.975,4172.885,1430
2025-11-28 13:15:00,4172.655,4173.975,4168.038,4169.985,895
2025-11-28 13:30:00,4169.935,4177.235,4168.338,4172.115,1846
2025-11-28 13:45:00,4172.125,4182.715,4170.655,4182.385,2397
2025-11-28 14:00:00,4182.385,4191.838,4182.385,4191.615,4789
2025-11-28 14:15:00,4191.585,4199.515,4190.505,4196.338,5565
2025-11-28 14:30:00,4196.368,4208.635,4194.388,4199.065,6996
2025-11-28 14:45:00,4198.975,4202.825,4194.145,4197.775,6731
2025-11-28 15:00:00,4197.765,4198.885,4185.415,4189.285,6511
2025-11-28 15:15:00,4189.285,4197.575,4185.495,4196.925,5635
2025-11-28 15:30:00,4196.915,4198.425,4193.465,4197.195,4203
2025-11-28 15:45:00,4197.175,4203.895,4196.075,4203.645,4807
2025-11-28 16:00:00,4203.565,4205.865,4197.595,4199.345,4697
2025-11-28 16:15:00,4199.335,4210.405,4198.985,4209.295,4130
2025-11-28 16:30:00,4209.265,4210.655,4201.968,4206.135,3648
2025-11-28 16:45:00,4206.165,4209.445,4204.735,4206.085,4086
2025-11-28 17:00:00,4206.095,4211.505,4204.165,4207.085,6010
2025-11-28 17:15:00,4207.115,4208.845,4205.355,4206.605,5151
2025-11-28 17:30:00,4206.605,4212.185,4205.975,4211.935,4768
2025-11-28 17:45:00,4211.935,4216.785,4210.745,4216.695,4415
2025-11-28 18:00:00,4216.785,4217.165,4210.755,4215.125,5057
2025-11-28 18:15:00,4215.155,4220.555,4214.455,4220.025,4434
2025-11-28 18:30:00,4220.125,4226.735,4218.335,4221.205,3829
2025-11-28 18:45:00,4221.225,4223.425,4219.355,4220.205,2544
2025-11-28 19:00:00,4220.185,4221.725,4218.415,4218.975,4140
2025-11-28 19:15:00,4218.825,4219.425,4216.055,4217.425,2705
2025-11-28 19:30:00,4217.398,4221.225,4216.355,4218.959,3237
2025-12-01 00:00:00,4221.655,4224.225,4218.595,4222.755,2961
2025-12-01 00:15:00,4222.795,4232.365,4218.055,4226.825,2593
2025-12-01 00:30:00,4226.855,4232.345,4226.025,4231.635,4064
2025-12-01 00:45:00,4231.678,4233.375,4225.615,4230.525,4113
2025-12-01 01:00:00,4230.495,4233.218,4219.565,4228.075,7875
2025-12-01 01:15:00,4228.175,4238.935,4224.255,4238.295,6942
2025-12-01 01:30:00,4238.405,4243.405,4234.495,4241.055,6326
2025-12-01 01:45:00,4241.095,4256.055,4236.725,4255.255,6017
2025-12-01 02:00:00,4255.235,4256.245,4245.105,4248.035,6235
2025-12-01 02:15:00,4248.095,4248.515,4240.519,4240.795,3743
2025-12-01 02:30:00,4240.759,4241.165,4233.915,4239.509,6124
2025-12-01 02:45:00,4239.509,4243.015,4237.229,4242.475,5295
2025-12-01 03:00:00,4242.475,4243.655,4232.345,4234.055,5487
2025-12-01 03:15:00,4233.965,4237.785,4232.325,4235.005,4763
2025-12-01 03:30:00,4235.015,4240.535,4234.625,4237.969,4811
2025-12-01 03:45:00,4237.969,4239.765,4234.645,4239.055,3882
2025-12-01 04:00:00,4239.075,4239.185,4236.155,4238.615,3635
2025-12-01 04:15:00,4238.615,4240.555,4237.525,4239.448,3317
2025-12-01 04:30:00,4239.515,4243.095,4239.065,4241.765,3955
2025-12-01 04:45:00,4241.745,4246.665,4241.745,4245.355,3765
2025-12-01 05:00:00,4245.395,4246.375,4229.245,4232.355,4043
2025-12-01 05:15:00,4232.355,4233.275,4215.275,4220.055,5917
2025-12-01 05:30:00,4220.035,4227.625,4217.455,4224.025,5284
2025-12-01 05:45:00,4224.005,4231.098,4223.315,4229.315,4925
2025-12-01 06:00:00,4229.295,4233.655,4228.435,4232.885,4476
2025-12-01 06:15:00,4232.905,4233.295,4225.885,4231.405,3998
2025-12-01 06:30:00,4231.405,4235.305,4229.675,4234.995,5527
2025-12-01 06:45:00,4235.035,4240.235,4234.975,4236.725,5266
2025-12-01 07:00:00,4237.045,4238.905,4233.598,4236.795,4167
2025-12-01 07:15:00,4236.825,4242.478,4231.628,4240.425,3681
2025-12-01 07:30:00,4240.405,4242.955,4239.995,4240.105,2785
2025-12-01 07:45:00,4240.125,4246.368,4237.865,4244.998,2497
2025-12-01 08:00:00,4244.998,4252.615,4244.305,4250.565,4753
2025-12-01 08:15:00,4250.595,4253.325,4248.775,4249.205,4580
2025-12-01 08:30:00,4249.208,4249.915,4241.045,4241.998,4393
2025-12-01 08:45:00,4241.998,4244.495,4237.958,4244.375,4322
2025-12-01 09:00:00,4244.395,4249.845,4244.395,4249.135,3620
2025-12-01 09:15:00,4249.155,4251.465,4246.458,4251.175,3005
2025-12-01 09:30:00,4251.145,4251.145,4246.558,4247.198,3674
2025-12-01 09:45:00,4247.055,4250.498,4243.415,4249.755,3758
2025-12-01 10:00:00,4249.785,4262.025,4248.888,4258.365,3963
2025-12-01 10:15:00,4258.395,4259.035,4251.945,4253.325,3043
2025-12-01 10:30:00,4253.095,4254.725,4251.005,4254.058,3785
2025-12-01 10:45:00,4254.015,4257.635,4252.885,4255.265,3550
2025-12-01 11:00:00,4255.395,4256.425,4250.485,4251.355,3991
2025-12-01 11:15:00,4251.265,4255.385,4247.945,4254.065,4082
2025-12-01 11:30:00,4254.045,4258.215,4251.635,4258.015,2991
2025-12-01 11:45:00,4258.045,4258.198,4252.985,4254.355,3155
2025-12-01 12:00:00,4254.335,4256.445,4247.235,4248.755,3915
2025-12-01 12:15:00,4248.725,4254.235,4247.385,4252.495,4005
2025-12-01 12:30:00,4252.515,4256.125,4250.385,4252.375,4019
2025-12-01 12:45:00,4252.355,4252.705,4243.975,4246.345,4360
2025-12-01 13:00:00,4246.375,4256.205,4245.445,4254.055,5409
2025-12-01 13:15:00,4254.095,4257.585,4249.885,4256.725,4490
2025-12-01 13:30:00,4256.755,4264.385,4256.715,4261.725,4773
2025-12-01 13:45:00,4261.745,4263.105,4246.915,4247.175,5222
2025-12-01 14:00:00,4247.225,4248.995,4238.425,4246.965,5858
2025-12-01 14:15:00,4246.885,4249.095,4241.945,4246.268,5401
2025-12-01 14:30:00,4246.545,4247.675,4219.345,4224.995,8963
2025-12-01 14:45:00,4225.015,4241.375,4222.685,4239.355,6799
2025-12-01 15:00:00,4239.355,4244.599,4230.385,4231.195,7353
2025-12-01 15:15:00,4231.175,4231.825,4219.425,4227.905,7746
2025-12-01 15:30:00,4227.895,4236.348,4221.595,4228.845,6920
2025-12-01 15:45:00,4228.815,4233.525,4221.505,4232.225,5860
2025-12-01 16:00:00,4232.255,4239.685,4231.305,4236.905,5971
2025-12-01 16:15:00,4236.955,4239.825,4226.805,4239.565,6196
2025-12-01 16:30:00,4239.605,4240.235,4230.295,4238.755,5988
2025-12-01 16:45:00,4238.715,4242.345,4225.005,4226.005,7529
2025-12-01 17:00:00,4226.125,4233.485,4222.835,4229.865,5570
2025-12-01 17:15:00,4229.895,4236.505,4227.085,4235.465,4946
2025-12-01 17:30:00,4235.495,4239.485,4235.058,4238.825,3671
2025-12-01 17:45:00,4238.795,4239.858,4229.765,4232.025,4594
2025-12-01 18:00:00,4232.065,4238.415,4232.065,4236.198,5219
2025-12-01 18:15:00,4236.198,4241.775,4235.058,4240.585,5900
2025-12-01 18:30:00,4241.253,4242.655,4235.968,4242.125,3374
2025-12-01 18:45:00,4242.145,4244.485,4237.155,4240.075,3625
2025-12-01 19:00:00,4240.115,4241.435,4235.805,4237.505,4069
2025-12-01 19:15:00,4237.465,4242.085,4236.455,4241.425,5352
2025-12-01 19:30:00,4241.319,4243.648,4233.665,4233.665,4430
2025-12-01 19:45:00,4233.379,4236.915,4229.089,4236.745,5453
2025-12-01 20:00:00,4236.675,4240.795,4234.775,4237.955,3464
2025-12-01 20:15:00,4237.565,4238.765,4235.065,4237.435,2893
2025-12-01 20:30:00,4237.405,4241.225,4235.205,4240.695,3092
2025-12-01 20:45:00,4240.655,4240.905,4234.225,4237.195,4881
2025-12-01 21:00:00,4237.055,4238.675,4235.265,4238.155,2735
2025-12-01 21:15:00,4238.245,4240.225,4237.495,4238.315,1312
2025-12-01 21:30:00,4238.285,4238.285,4232.825,4233.065,1450
2025-12-01 21:45:00,4233.095,4234.195,4229.995,4231.255,1328
2025-12-01 23:00:00,4231.198,4233.225,4227.798,4233.055,1305
2025-12-01 23:15:00,4233.095,4235.855,4231.435,4235.405,810
2025-12-01 23:30:00,4235.415,4235.615,4228.335,4230.495,1656
2025-12-01 23:45:00,4230.435,4230.475,4224.235,4227.248,1736
2025-12-02 00:00:00,4227.348,4227.715,4223.285,4226.835,1793
2025-12-02 00:15:00,4226.585,4227.405,4221.365,4224.895,2335
2025-12-02 00:30:00,4224.925,4228.355,4223.865,4228.245,2405
2025-12-02 00:45:00,4228.215,4229.475,4223.335,4226.525,3329
2025-12-02 01:00:00,4226.415,4226.875,4197.895,4205.125,8087
2025-12-02 01:15:00,4205.145,4215.748,4203.955,4213.548,5964
2025-12-02 01:30:00,4213.455,4218.035,4208.125,4210.755,4370
2025-12-02 01:45:00,4210.755,4220.548,4209.965,4219.315,3668
2025-12-02 02:00:00,4219.285,4221.315,4215.265,4218.945,3113
2025-12-02 02:15:00,4218.975,4223.075,4215.745,4216.875,2373
2025-12-02 02:30:00,4216.815,4221.405,4214.175,4221.105,3552
2025-12-02 02:45:00,4221.135,4224.355,4219.755,4221.405,2888
2025-12-02 03:00:00,4221.385,4225.135,4220.475,4223.865,2761
2025-12-02 03:15:00,4223.825,4226.168,4222.125,4222.535,3500
2025-12-02 03:30:00,4222.475,4225.135,4220.065,4220.888,1944
2025-12-02 03:45:00,4220.888,4221.385,4215.435,4216.515,2912
2025-12-02 04:00:00,4216.545,4220.425,4215.335,4216.415,1880
2025-12-02 04:15:00,4216.435,4218.865,4215.185,4216.165,2086
2025-12-02 04:30:00,4216.145,4217.855,4213.425,4217.615,2283
2025-12-02 04:45:00,4217.675,4218.595,4215.905,4218.515,1635
2025-12-02 05:00:00,4218.475,4219.755,4214.865,4218.975,2674
2025-12-02 05:15:00,4218.955,4222.865,4218.915,4221.295,1991
2025-12-02 05:30:00,4221.245,4223.005,4218.665,4219.948,3101
2025-12-02 05:45:00,4219.945,4225.325,4219.605,4224.715,3253
2025-12-02 06:00:00,4224.718,4226.105,4223.635,4223.635,2984
2025-12-02 06:15:00,4223.635,4224.075,4203.955,4205.405,4881
2025-12-02 06:30:00,4205.355,4210.225,4202.985,4209.135,4544
2025-12-02 06:45:00,4209.185,4215.025,4207.525,4212.575,3429
2025-12-02 07:00:00,4212.595,4214.245,4210.255,4213.555,2385
2025-12-02 07:15:00,4213.565,4219.195,4213.565,4217.525,2272
2025-12-02 07:30:00,4217.555,4218.595,4211.155,4211.395,1927
2025-12-02 07:45:00,4211.335,4213.995,4209.455,4213.165,1813
2025-12-02 08:00:00,4213.195,4215.105,4206.875,4214.305,3480
2025-12-02 08:15:00,4214.255,4216.955,4211.965,4214.285,2571
2025-12-02 08:30:00,4214.325,4216.435,4211.275,4212.255,2388
2025-12-02 08:45:00,4212.265,4214.105,4209.885,4209.985,2307
2025-12-02 09:00:00,4209.935,4212.975,4204.645,4207.695,2313
2025-12-02 09:15:00,4207.665,4208.515,4191.975,4194.375,3492
2025-12-02 09:30:00,4194.355,4195.545,4180.895,4190.305,4305
2025-12-02 09:45:00,4190.355,4193.955,4187.545,4191.785,2728
2025-12-02 10:00:00,4191.685,4192.215,4186.155,4186.655,2807
2025-12-02 10:15:00,4186.625,4189.075,4182.225,4186.465,3114
2025-12-02 10:30:00,4186.355,4188.185,4184.315,4187.285,1955
2025-12-02 10:45:00,4187.315,4189.555,4182.045,4185.525,2908
2025-12-02 11:00:00,4185.495,4189.545,4184.735,4187.545,1714
2025-12-02 11:15:00,4187.588,4196.765,4186.525,4196.765,2568
2025-12-02 11:30:00,4196.785,4200.275,4194.298,4197.685,2635
2025-12-02 11:45:00,4197.705,4205.735,4196.265,4205.285,3145
2025-12-02 12:00:00,4205.255,4207.855,4203.875,4204.855,2292
2025-12-02 12:15:00,4204.905,4206.835,4200.815,4204.275,2434
2025-12-02 12:30:00,4204.225,4206.315,4202.205,4204.995,1779
2025-12-02 12:45:00,4205.085,4209.395,4203.725,4208.455,2087
2025-12-02 13:00:00,4208.715,4215.025,4201.925,4204.685,4849
2025-12-02 13:15:00,4204.725,4208.625,4201.915,4203.395,4442
2025-12-02 13:30:00,4203.465,4209.248,4202.778,4204.855,4240
2025-12-02 13:45:00,4204.948,4212.615,4202.415,4212.285,3936
2025-12-02 14:00:00,4212.245,4223.725,4212.125,4223.285,5741
2025-12-02 14:15:00,4223.325,4230.365,4221.785,4227.475,5228
2025-12-02 14:30:00,4227.445,4229.265,4214.935,4217.725,7976
2025-12-02 14:45:00,4217.715,4225.565,4214.135,4218.735,7626
2025-12-02 15:00:00,4218.635,4219.415,4204.285,4205.795,8522
2025-12-02 15:15:00,4205.835,4208.455,4186.345,4187.905,8311
2025-12-02 15:30:00,4187.955,4191.795,4179.965,4188.965,7518
2025-12-02 15:45:00,4188.995,4189.515,4163.458,4169.255,7447
2025-12-02 16:00:00,4169.375,4178.165,4166.545,4177.165,7002
2025-12-02 16:15:00,4177.015,4179.585,4171.165,4177.115,5611
2025-12-02 16:30:00,4177.075,4190.035,4176.825,4186.035,5076
2025-12-02 16:45:00,4186.125,4188.635,4180.255,4184.655,4532
2025-12-02 17:00:00,4184.745,4191.825,4184.465,4187.235,4625
2025-12-02 17:15:00,4187.265,4192.645,4187.005,4191.965,3536
2025-12-02 17:30:00,4192.115,4196.255,4190.065,4192.915,3153
2025-12-02 17:45:00,4192.915,4196.665,4192.885,4193.685,3333
2025-12-02 18:00:00,4193.575,4196.695,4190.965,4192.195,3924
2025-12-02 18:15:00,4192.245,4195.315,4188.795,4189.175,4119
2025-12-02 18:30:00,4188.995,4190.935,4182.985,4187.055,3770
2025-12-02 18:45:00,4187.035,4191.685,4185.735,4190.615,2996
2025-12-02 19:00:00,4190.645,4198.125,4190.645,4196.775,2691
2025-12-02 19:15:00,4196.815,4198.295,4193.715,4197.135,2843
2025-12-02 19:30:00,4197.115,4199.718,4193.555,4194.815,2555
2025-12-02 19:45:00,4194.875,4200.048,4193.595,4196.135,2825
2025-12-02 20:00:00,4196.165,4199.648,4194.555,4197.948,3069
2025-12-02 20:15:00,4197.948,4199.315,4195.495,4198.375,2324
2025-12-02 20:30:00,4198.405,4212.215,4198.285,4209.625,3781
2025-12-02 20:45:00,4209.675,4212.155,4207.405,4209.895,3711
2025-12-02 21:00:00,4209.885,4211.575,4207.585,4208.945,1411
2025-12-02 21:15:00,4208.985,4211.085,4208.165,4209.765,992
2025-12-02 21:30:00,4209.795,4211.335,4208.665,4209.825,1079
2025-12-02 21:45:00,4209.835,4210.345,4204.998,4205.695,1470
2025-12-02 23:00:00,4206.998,4212.748,4202.098,4207.498,1085
2025-12-02 23:15:00,4207.425,4210.675,4207.398,4208.605,953
2025-12-02 23:30:00,4208.585,4208.695,4206.555,4208.605,818
2025-12-02 23:45:00,4208.515,4215.825,4208.215,4212.435,2126
2025-12-03 00:00:00,4212.405,4212.605,4206.925,4209.665,2394
2025-12-03 00:15:00,4209.665,4211.475,4206.005,4207.455,1459
2025-12-03 00:30:00,4207.435,4211.015,4205.315,4206.635,3306
2025-12-03 00:45:00,4206.615,4211.665,4204.325,4211.665,4566
2025-12-03 01:00:00,4211.408,4220.925,4211.408,4215.735,6593
2025-12-03 01:15:00,4215.785,4219.605,4213.955,4216.665,5252
2025-12-03 01:30:00,4216.685,4218.698,4213.065,4216.895,5313
2025-12-03 01:45:00,4216.905,4219.695,4213.915,4214.215,4870
2025-12-03 08:00:00,4206.515,4207.915,4204.555,4206.575,2972
2025-12-03 08:15:00,4206.615,4207.415,4203.575,4206.315,2710
2025-12-03 08:30:00,4206.315,4210.008,4203.905,4208.465,2730
2025-12-03 08:45:00,4208.645,4209.465,4205.945,4206.245,3744
2025-12-03 09:00:00,4206.175,4207.375,4196.935,4199.455,4555
2025-12-03 09:15:00,4199.495,4202.445,4198.605,4199.745,3323
2025-12-03 09:30:00,4199.745,4201.985,4199.635,4201.435,3283
2025-12-03 09:45:00,4201.435,4202.265,4199.835,4201.945,2545
2025-12-03 10:00:00,4201.855,4202.365,4194.975,4195.045,3433
2025-12-03 10:15:00,4195.165,4204.695,4194.405,4202.755,3880
2025-12-03 10:30:00,4202.835,4203.815,4198.435,4201.095,3480
2025-12-03 10:45:00,4201.065,4201.445,4197.735,4200.415,2999
2025-12-03 11:00:00,4200.445,4200.515,4196.865,4199.395,2300
2025-12-03 11:15:00,4199.365,4205.435,4198.975,4205.025,2460
2025-12-03 11:30:00,4205.075,4207.165,4202.445,4203.845,2550
2025-12-03 11:45:00,4203.875,4208.965,4202.855,4208.465,2832
2025-12-03 12:00:00,4208.505,4210.335,4205.565,4207.195,3455
2025-12-03 12:15:00,4207.205,4209.545,4204.875,4207.945,3499
2025-12-03 12:30:00,4207.975,4214.135,4207.605,4213.925,3213
2025-12-03 12:45:00,4213.975,4214.085,4210.515,4213.305,2789
2025-12-03 13:00:00,4213.365,4216.635,4210.758,4210.758,4534
2025-12-03 13:15:00,4212.575,4222.785,4212.575,4219.985,5747
2025-12-03 13:30:00,4220.035,4225.555,4216.545,4223.365,5154
2025-12-03 13:45:00,4223.395,4238.245,4222.115,4237.055,4912
2025-12-03 14:00:00,4237.025,4240.545,4218.375,4226.405,8335
2025-12-03 14:15:00,4226.355,4230.725,4221.105,4224.495,6807
2025-12-03 14:30:00,4224.475,4241.235,4223.345,4226.488,9415
2025-12-03 14:45:00,4226.205,4226.545,4204.835,4211.855,9173
2025-12-03 15:00:00,4209.815,4219.095,4205.795,4217.455,7132
2025-12-03 15:15:00,4217.425,4224.315,4216.115,4221.595,5216
2025-12-03 15:30:00,4221.635,4229.225,4220.815,4227.225,4979
2025-12-03 15:45:00,4227.255,4227.975,4214.065,4216.145,6103
2025-12-03 16:00:00,4216.105,4221.745,4213.905,4219.155,5223
2025-12-03 16:15:00,4219.005,4219.275,4212.365,4218.795,5624
2025-12-03 16:30:00,4218.935,4224.985,4218.255,4220.505,5832
2025-12-03 16:45:00,4220.525,4220.695,4195.585,4200.615,7054
2025-12-03 17:00:00,4200.615,4212.255,4200.075,4210.905,6299
2025-12-03 17:15:00,4210.905,4212.895,4207.375,4208.735,4719
2025-12-03 17:30:00,4208.655,4215.195,4207.795,4212.355,4379
2025-12-03 17:45:00,4212.375,4214.405,4208.055,4210.795,4561
2025-12-03 18:00:00,4210.835,4211.295,4201.925,4204.375,5167
2025-12-03 18:15:00,4204.535,4206.175,4198.485,4201.455,5540
2025-12-03 18:30:00,4201.415,4206.465,4199.935,4204.795,3924
2025-12-03 18:45:00,4204.875,4205.495,4194.945,4196.745,3586
2025-12-03 19:00:00,4196.935,4203.685,4196.705,4200.975,3862
2025-12-03 19:15:00,4200.995,4206.645,4200.765,4205.938,3083
2025-12-03 19:30:00,4205.845,4209.755,4204.605,4208.625,2910
2025-12-03 19:45:00,4208.645,4209.798,4207.485,4207.625,3429
2025-12-03 20:00:00,4207.635,4212.565,4207.098,4210.985,3284
2025-12-03 20:15:00,4210.965,4211.285,4207.928,4209.945,3454
2025-12-03 20:30:00,4209.875,4210.695,4207.595,4208.455,4494
2025-12-03 20:45:00,4208.485,4208.745,4203.288,4205.945,5233
2025-12-03 21:00:00,4206.025,4209.865,4205.815,4209.655,2077
2025-12-03 21:15:00,4209.715,4209.785,4206.289,4206.705,1161
2025-12-03 21:30:00,4206.675,4209.455,4206.605,4209.355,708
2025-12-03 21:45:00,4209.349,4209.349,4201.915,4202.415,1356
2025-12-03 23:00:00,4202.898,4207.169,4202.498,4206.195,1022
2025-12-03 23:15:00,4206.155,4208.739,4205.995,4206.825,986
2025-12-03 23:30:00,4206.825,4206.945,4203.675,4205.875,1081
2025-12-03 23:45:00,4205.835,4207.135,4202.445,4206.985,1419
2025-12-04 00:00:00,4206.955,4210.155,4204.345,4207.565,1392
2025-12-04 00:15:00,4207.575,4212.505,4206.385,4211.725,1474
2025-12-04 00:30:00,4211.695,4215.645,4211.005,4213.345,3780
2025-12-04 00:45:00,4213.365,4213.775,4209.165,4211.475,3103
2025-12-04 01:00:00,4211.445,4213.945,4205.585,4213.485,5953
2025-12-04 01:15:00,4213.515,4214.525,4210.195,4212.995,5064
2025-12-04 01:30:00,4212.898,4214.605,4210.715,4214.595,3914
2025-12-04 01:45:00,4214.565,4216.715,4207.485,4208.945,4422
2025-12-04 02:00:00,4209.025,4209.025,4198.755,4204.555,4494
2025-12-04 02:15:00,4204.535,4206.545,4202.445,4205.775,2583
2025-12-04 02:30:00,4205.855,4207.335,4200.915,4201.208,4823
2025-12-04 02:45:00,4201.205,4204.205,4200.0,4200.365,3692
2025-12-04 03:00:00,4200.395,4201.295,4187.125,4192.925,4564
2025-12-04 03:15:00,4192.905,4195.855,4191.625,4192.995,3461
2025-12-04 03:30:00,4192.955,4196.885,4189.985,4196.885,2845
2025-12-04 03:45:00,4196.925,4197.675,4193.495,4195.565,2698
2025-12-04 04:00:00,4195.505,4197.225,4192.545,4196.905,2333
2025-12-04 04:15:00,4197.035,4198.885,4195.175,4198.235,2265
2025-12-04 04:30:00,4198.175,4198.385,4196.555,4197.035,2240
2025-12-04 04:45:00,4197.035,4197.435,4194.395,4196.745,2823
2025-12-04 05:00:00,4196.705,4197.665,4194.045,4194.125,1818
2025-12-04 05:15:00,4194.085,4197.145,4189.355,4196.775,3113
2025-12-04 05:30:00,4196.885,4198.835,4180.685,4183.825,5815
2025-12-04 05:45:00,4183.925,4185.425,4175.005,4180.855,5491
2025-12-04 06:00:00,4180.885,4185.685,4179.175,4180.205,4941
2025-12-04 06:15:00,4180.235,4185.505,4178.455,4182.625,6242
2025-12-04 06:30:00,4182.635,4189.135,4182.245,4188.795,4828
2025-12-04 06:45:00,4188.845,4190.135,4186.775,4189.975,4138
2025-12-04 07:00:00,4190.015,4192.325,4186.605,4192.325,3725
2025-12-04 07:15:00,4192.315,4194.905,4188.605,4188.935,2999
2025-12-04 07:30:00,4188.965,4191.665,4188.455,4189.448,2932
2025-12-04 07:45:00,4189.355,4193.755,4186.335,4193.595,3251
2025-12-04 08:00:00,4193.585,4195.655,4189.638,4191.145,4722
2025-12-04 08:15:00,4191.125,4196.198,4190.905,4192.775,4741
2025-12-04 08:30:00,4192.755,4194.285,4190.715,4190.745,5511
2025-12-04 08:45:00,4191.095,4192.465,4184.565,4184.565,4442
2025-12-04 09:00:00,4184.755,4191.285,4183.315,4189.275,4880
2025-12-04 09:15:00,4189.345,4191.685,4187.295,4191.075,3489
2025-12-04 09:30:00,4191.045,4197.655,4190.385,4196.635,2592
2025-12-04 09:45:00,4196.615,4202.025,4196.085,4199.715,3146
2025-12-04 10:00:00,4199.735,4202.535,4198.885,4199.305,2461
2025-12-04 10:15:00,4199.365,4202.025,4198.145,4198.885,2700
2025-12-04 10:30:00,4198.905,4201.525,4197.735,4200.985,2440
2025-12-04 10:45:00,4200.955,4201.635,4196.405,4197.125,2545
2025-12-04 11:00:00,4197.165,4206.335,4197.165,4202.125,3081
2025-12-04 11:15:00,4202.115,4203.835,4196.919,4198.965,2636
2025-12-04 11:30:00,4198.985,4201.925,4197.715,4200.005,1729
2025-12-04 11:45:00,4199.975,4200.515,4197.015,4198.305,2011
2025-12-04 12:00:00,4198.199,4201.605,4193.135,4200.675,2902
2025-12-04 12:15:00,4200.695,4201.105,4192.835,4194.165,2745
2025-12-04 12:30:00,4194.105,4194.105,4188.505,4192.525,3345
2025-12-04 12:45:00,4192.555,4193.125,4188.635,4190.245,3494
2025-12-04 13:00:00,4190.145,4192.265,4185.155,4187.265,5559
2025-12-04 13:15:00,4187.285,4196.765,4185.505,4195.465,4673
2025-12-04 13:30:00,4195.155,4195.835,4186.748,4191.545,5524
2025-12-04 13:45:00,4191.525,4198.245,4188.075,4198.095,4499
2025-12-04 14:00:00,4198.045,4206.155,4198.045,4204.625,5076
2025-12-04 14:15:00,4204.655,4210.175,4202.375,4208.085,5183
2025-12-04 14:30:00,4208.085,4213.275,4193.285,4199.755,8813
2025-12-04 14:45:00,4199.785,4208.125,4196.575,4201.025,8051
2025-12-04 15:00:00,4201.025,4202.925,4191.215,4202.398,8034
2025-12-04 15:15:00,4202.398,4206.145,4200.595,4205.735,6430
2025-12-04 15:30:00,4205.755,4210.025,4204.418,4206.275,5504
2025-12-04 15:45:00,4206.325,4208.298,4202.395,4207.148,5921
2025-12-04 16:00:00,4207.235,4215.095,4206.315,4210.158,6293
2025-12-04 16:15:00,4210.158,4219.255,4209.645,4216.005,5227
2025-12-04 16:30:00,4216.055,4216.335,4207.205,4210.695,5035
2025-12-04 16:45:00,4210.765,4216.575,4209.925,4215.465,4066
2025-12-04 17:00:00,4215.575,4216.725,4209.065,4211.035,3912
2025-12-04 17:15:00,4211.055,4213.455,4208.655,4210.995,2963
2025-12-04 17:30:00,4211.025,4214.115,4209.435,4213.355,2362
2025-12-04 17:45:00,4213.385,4217.425,4213.385,4216.405,2575
2025-12-04 18:00:00,4216.355,4217.395,4209.855,4213.625,3370
2025-12-04 18:15:00,4213.675,4215.035,4211.635,4212.775,3237
2025-12-04 18:30:00,4212.815,4212.815,4209.575,4211.155,2939
2025-12-04 18:45:00,4211.298,4211.965,4207.175,4207.755,2962
2025-12-04 19:00:00,4207.835,4209.625,4199.435,4203.545,4006
2025-12-04 19:15:00,4203.555,4206.315,4200.435,4204.645,3757
