time,open,high,low,close,volume
2026-03-30 07:00:00,4507.70172,4507.97831,4507.64034,4507.7022,337
2026-03-30 07:15:00,4507.70858,4508.12111,4507.64177,4507.79046,479
2026-03-30 07:30:00,4507.70416,4507.97146,4507.64075,4507.78478,330
2026-03-30 07:45:00,4507.70268,4507.88814,4507.55015,4507.68007,337
2026-03-30 08:00:00,4507.69192,4507.89075,4506.40661,4507.62308,1484
2026-03-30 08:15:00,4507.64904,4508.29031,4507.51751,4507.75131,772
2026-03-30 08:30:00,4507.66516,4507.91814,4507.27313,4507.68457,645
2026-03-30 08:45:00,4507.58093,4507.96956,4493.14313,4493.74152,14826
2026-03-30 09:00:00,4495.28766,4509.81819,4469.93202,4495.44762,39886
2026-03-30 09:15:00,4495.16096,4510.20916,4492.77062,4510.13818,17438
2026-03-30 09:30:00,4510.35234,4513.34994,4495.56695,4496.39911,17782
2026-03-30 09:45:00,4496.53244,4496.55532,4480.20367,4483.59519,16351
2026-03-30 10:00:00,4482.97301,4492.08089,4472.2337,4477.92162,19847
2026-03-30 10:15:00,4477.89238,4483.34453,4472.02363,4474.29439,11320
2026-03-30 10:30:00,4474.72094,4474.72094,4447.76628,4452.09895,26954
2026-03-30 10:45:00,4452.2227,4456.91082,4443.98757,4448.37083,12923
2026-03-30 11:00:00,4446.69772,4448.33836,4420.32741,4428.8143,28010
2026-03-30 11:15:00,4428.28205,4464.61683,4426.06166,4453.19742,38555
2026-03-30 11:30:00,4452.31947,4460.5777,4437.4818,4439.19403,23095
2026-03-30 11:45:00,4439.17443,4441.77374,4432.02691,4432.35076,9746
2026-03-30 12:00:00,4433.82387,4459.8116,4431.68403,4456.38879,28127
2026-03-30 12:15:00,4456.42088,4464.24094,4445.41744,4449.64762,18823
2026-03-30 12:30:00,4449.74665,4478.3707,4446.30807,4468.19024,32062
2026-03-30 12:45:00,4468.97451,4476.6854,4460.03155,4469.06875,16653
2026-03-30 13:00:00,4469.0462,4474.76026,4465.73077,4471.06952,9029
2026-03-30 13:15:00,4470.68491,4473.25003,4467.57877,4471.46379,5671
2026-03-30 13:30:00,4471.6116,4496.24059,4460.11279,4494.5732,36127
2026-03-30 13:45:00,4494.33666,4495.25157,4479.38857,4482.67587,15863
2026-03-30 14:00:00,4482.60087,4507.22844,4482.18755,4503.71872,25040
2026-03-30 14:15:00,4503.34878,4516.0865,4503.34878,4507.52572,12737
2026-03-30 14:30:00,4507.40307,4507.55015,4501.2949,4504.04774,6255
2026-03-30 14:45:00,4504.19862,4507.18031,4495.33139,4496.60501,11848
2026-03-30 15:00:00,4496.75146,4497.93097,4487.96508,4487.96508,9965
2026-03-30 15:15:00,4487.95235,4493.85672,4486.72112,4491.16561,7135
2026-03-30 15:30:00,4491.16327,4491.22947,4486.88774,4487.5635,4341
2026-03-30 15:45:00,4487.46608,4499.01546,4487.35789,4497.15176,11657
2026-03-30 16:00:00,4497.2793,4507.10756,4497.11912,4506.10938,9988
2026-03-30 16:15:00,4506.19531,4514.92851,4504.43624,4505.92473,10492
2026-03-30 16:30:00,4506.1317,4516.48272,4505.7524,4508.93355,10730
2026-03-30 16:45:00,4509.45073,4527.85832,4508.90866,4522.54346,18949
2026-03-30 17:00:00,4523.105,4533.14786,4516.12936,4531.1826,17018
2026-03-30 17:15:00,4531.21005,4535.33252,4525.94793,4529.14806,9384
2026-03-30 17:30:00,4529.20746,4542.0215,4527.54253,4540.04694,14478
2026-03-30 17:45:00,4539.97491,4552.27562,4530.26207,4532.80792,22013
2026-03-30 18:00:00,4532.76285,4534.70324,4525.04778,4531.48043,9655
2026-03-30 18:15:00,4531.76963,4535.73231,4522.64632,4522.64632,13085
2026-03-30 18:30:00,4522.53427,4524.79804,4516.0997,4519.59727,8698
2026-03-30 18:45:00,4519.47526,4527.71678,4519.47526,4526.77722,8241
2026-03-30 19:00:00,4526.75986,4536.19666,4526.15922,4533.6962,10037
2026-03-30 19:15:00,4533.59862,4534.75583,4526.11816,4529.53339,8637
2026-03-30 19:30:00,4529.46743,4537.97302,4529.39578,4533.17457,8577
2026-03-30 19:45:00,4533.10902,4540.83032,4533.10902,4539.82951,7721
2026-03-30 20:00:00,4539.93187,4539.93187,4529.33164,4529.65317,10600
2026-03-30 20:15:00,4529.48627,4536.93118,4526.2864,4529.38747,10644
2026-03-30 20:30:00,4529.28227,4537.91871,4524.08597,4537.00898,13832
2026-03-30 20:45:00,4536.90091,4538.52936,4530.09116,4531.80536,8438
2026-03-30 21:00:00,4531.75991,4535.72585,4530.09887,4533.07858,5626
2026-03-30 21:15:00,4533.02852,4538.61962,4529.92103,4531.7613,8698
2026-03-30 21:30:00,4531.91764,4534.08906,4528.08455,4532.99235,6004
2026-03-30 21:45:00,4533.03047,4536.859,4529.25697,4532.34626,7602
2026-03-30 22:00:00,4532.36492,4541.46596,4526.49033,4539.55675,14975
2026-03-30 22:15:00,4539.54933,4548.45115,4538.50493,4539.978,9946
2026-03-30 22:30:00,4539.46471,4550.59143,4538.94347,4550.59143,11647
2026-03-30 22:45:00,4549.25125,4577.29626,4549.25125,4557.71054,28045
2026-03-30 23:00:00,4557.57596,4561.34799,4548.22435,4558.60101,13123
2026-03-30 23:15:00,4558.73124,4568.98291,4556.97881,4566.92199,12004
2026-03-30 23:30:00,4566.84956,4577.33468,4566.38652,4575.00323,10948
2026-03-30 23:45:00,4575.35321,4575.81124,4564.77237,4570.37325,11038
2026-03-31 00:00:00,4571.09393,4579.18712,4563.97,4565.73258,15217
2026-03-31 00:15:00,4565.82775,4570.46298,4561.156,4569.63354,9306
2026-03-31 00:30:00,4569.74571,4571.60329,4543.6741,4545.74723,27929
2026-03-31 00:45:00,4546.36758,4546.83158,4523.49173,4523.49173,23339
2026-03-31 01:00:00,4523.4331,4536.80019,4515.31548,4533.62138,21484
2026-03-31 01:15:00,4533.69002,4533.69002,4512.59511,4519.90056,21094
2026-03-31 01:30:00,4520.19547,4532.80342,4519.6468,4522.9059,13156
2026-03-31 01:45:00,4522.77401,4543.17052,4522.77401,4539.4581,20396
2026-03-31 02:00:00,4539.18361,4541.82972,4533.57926,4536.40545,8250
2026-03-31 02:15:00,4537.09658,4537.09658,4523.94962,4531.83714,13146
2026-03-31 02:30:00,4531.85612,4552.93641,4529.47575,4552.66739,23460
2026-03-31 02:45:00,4552.63661,4556.89238,4546.1065,4548.74607,10785
2026-03-31 03:00:00,4548.73694,4548.83592,4536.43918,4545.84651,12396
2026-03-31 03:15:00,4545.55007,4548.55194,4537.99266,4537.99266,10559
2026-03-31 03:30:00,4537.51787,4547.77271,4535.55768,4546.50398,12215
2026-03-31 03:45:00,4546.46012,4548.1149,4537.43317,4538.34321,10681
2026-03-31 04:00:00,4538.06328,4540.82983,4521.13549,4524.6837,19694
